species,treatment,value
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.5402829890786053
o,x1,-0.543435578412561
o,x1,-0.544564246770885
o,x1,-0.544564246770885
o,x1,-0.544564246770885
o,x1,-0.5440708252990339
o,x1,-0.5440708252990339
o,x1,-0.5416927291801393
o,x1,-0.5416927291801393
o,x1,-0.5385928132954737
o,x1,-0.5385928132954737
o,x1,-0.5385928132954737
o,x1,-0.5385928132954737
o,x1,-0.5356173446911662
o,x1,-0.5356173446911662
o,x1,-0.5345989569193995
o,x1,-0.5365656103320489
o,x1,-0.5368517530243712
o,x1,-0.539317260927084
o,x1,-0.5366203739091794
o,x1,-0.5366203739091794
o,x1,-0.5366203739091794
o,x1,-0.5375736302957181
o,x1,-0.5375736302957181
o,x1,-0.5386282792749497
o,x1,-0.5386282792749497
o,x1,-0.5401451368867252
o,x1,-0.5416268435791284
o,x1,-0.542741286959182
o,x1,-0.542741286959182
o,x1,-0.5433837611221083
o,x1,-0.5405988398005376
o,x1,-0.5407031524682521
o,x1,-0.5388037407545698
o,x1,-0.5388037407545698
o,x1,-0.5388037407545698
o,x1,-0.5388037407545698
o,x1,-0.5388037407545698
o,x1,-0.5388037407545698
o,x1,-0.5388037407545698
o,x1,-0.5404989603258749
o,x1,-0.540788520601036
o,x1,-0.540788520601036
o,x1,-0.5390149897880164
o,x1,-0.5402917984333474
o,x1,-0.5438414776566867
o,x1,-0.5448978623570916
o,x1,-0.5413309983723268
o,x1,-0.5413309983723268
o,x1,-0.5413309983723268
o,x1,-0.5413309983723268
o,x1,-0.5409063262615598
o,x1,-0.5414875498550558
o,x1,-0.5435959135022609
o,x1,-0.544968165427954
o,x1,-0.5581762720036266
o,x1,-0.5178987229829933
o,x1,-0.4306473469602741
o,x1,-0.4910635963241623
o,x1,-0.4626311961031637
o,x1,-0.4096771092598224
o,x1,-0.46690699905315336
o,x1,-0.4372438506509885
o,x1,-0.4484439457228009
o,x1,-0.4677893636940291
o,x1,-0.5071669694035696
o,x1,-0.5092907755609141
o,x1,-0.4658393115677398
o,x1,-0.4676334056886369
o,x1,-0.42471380376120177
o,x1,-0.4370809513569371
o,x1,-0.42391299969849794
o,x1,-0.4550789129385097
o,x1,-0.45363111575319187
o,x1,-0.45363111575319187
o,x1,-0.45070346365681196
o,x1,-0.4540377000866124
o,x1,-0.464223326141522
o,x1,-0.5176407267567399
o,x1,-0.5100662462777458
o,x1,-0.45402324797244986
o,x1,-0.46945053595614245
o,x1,-0.4439304735805204
o,x1,-0.4610812408823607
o,x1,-0.5518447524842456
o,x1,-0.39176796010324383
o,x1,-0.36391658898941226
o,x1,-0.35877062701792595
o,x1,-0.39287635496801454
o,x1,-0.4985718651839252
o,x1,-0.373167303769181
o,x1,-0.5080995817318548
o,x1,-0.48517291042699756
o,x1,-0.4680555558398065
o,x1,-0.4339586674456208
o,x1,-0.42135990586030764
o,x1,-0.5083136978811281
o,x1,-0.49392846968434445
o,x1,-0.5039795046933225
o,x1,-0.5081353292393558
o,x1,-0.5290395610520929
o,x1,-0.4929891558235219
o,x1,-0.4700634964563111
o,x1,-0.5063589305499393
o,x1,-0.5097799214925754
o,x1,-0.40603877035835506
o,x1,-0.39225274317879916
o,x1,-0.32691539712926065
o,x1,-0.3447197820608911
o,x1,-0.32521396049421203
o,x1,-0.2905302499771928
o,x1,-0.25747353282809815
o,x1,-0.1664654398740991
o,x1,-0.1721659096430439
o,x1,-0.17359434372261026
o,x1,-0.273573902716966
o,x1,-0.45620654568788876
o,x1,-0.41438744324029375
o,x1,-0.4103487167065261
o,x1,-0.4511092815375971
o,x1,-0.4511092815375971
o,x1,-0.4901730235086625
o,x1,-0.34132888422912133
o,x1,-0.4402395171761008
o,x1,-0.4540938295754469
o,x1,-0.27606271243248504
o,x1,-0.6830448900515196
o,x1,-0.7010130784739355
o,x1,-0.4030120267593803
o,x1,-0.5253108365808736
o,x1,-0.46123117863333657
o,x1,-0.47816420190481645
o,x1,-0.42655969085687057
o,x1,-0.5076010126930157
o,x1,-0.6077364449969445
o,x1,-0.5936635820795247
o,x1,-0.5654292738718888
o,x1,-0.4345834577623103
o,x1,-0.47428829957156826
o,x1,-0.4458234608316059
o,x1,-0.3859886417333253
o,x1,-0.4794052739109899
o,x1,-0.49983701788619556
o,x1,-0.5672714078048677
o,x1,-0.5330370151915209
o,x1,-0.4537879799518202
o,x1,-0.5383561227721663
o,x1,-0.48030833745960355
o,x1,-0.467517944661625
o,x1,-0.4582036025692152
o,x1,-0.4616450951728544
o,x1,-0.4530397806872815
o,x1,-0.4891709221649773
o,x1,-0.5270729222007318
o,x1,-0.5215491901649345
o,x1,-0.5320571742728764
o,x1,-0.5583526964368233
o,x1,-0.5822737485384705
o,x1,-0.5739775555284539
o,x1,-0.5511777433647066
o,x1,-0.6053417805845498
o,x1,-0.5652100487655071
o,x1,-0.5652100487655071
o,x1,-0.5645721803630048
o,x1,-0.503023310499866
o,x1,-0.5091165708032626
o,x1,-0.5165830027768042
o,x1,-0.5391087777106252
o,x1,-0.476349212319418
o,x1,-0.47258629900475263
o,x1,-0.4594303389639105
o,x1,-0.4324942396574886
o,x1,-0.4781147003195299
o,x1,-0.49499378040498254
o,x1,-0.43832314335464345
o,x1,-0.45068249960172685
o,x1,-0.5146413897513232
o,x1,-0.5188048852308962
o,x1,-0.4970557831807163
o,x1,-0.4985012386200153
o,x1,-0.48098171626103925
o,x1,-0.47559468031704727
o,x1,-0.46665247213198563
o,x1,-0.5125455714749808
o,x1,-0.5077040735350278
o,x1,-0.47754674397828395
o,x1,-0.5582321366663466
o,x1,-0.5923961085697027
o,x1,-0.5706947247716347
o,x1,-0.5374913971643466
o,x1,-0.5823950934155879
o,x1,-0.5771915195031038
o,x1,-0.49955814116392694
o,x1,-0.45985764109828103
o,x1,-0.48297093672383845
o,x1,-0.5807636712911113
o,x1,-0.5531651604083517
o,x1,-0.5892053364343204
o,x1,-0.5452453932857524
o,x1,-0.4584803745083254
o,x1,-0.5429790670184288
o,x1,-0.3867473232764099
o,x1,-0.38693466367312473
o,x1,-0.3941080458890633
o,x1,-0.4755166449749057
o,x1,-0.43406040129498824
o,x1,-0.5633042775555586
o,x1,-0.5358181342250763
o,x1,-0.44850783108307324
o,x1,-0.6927358700258206
o,x1,-0.5685148070933843
o,x1,-0.46114266528408915
o,x1,-0.4333641694413148
o,x1,-0.4786903371548598
o,x1,-0.48946226384654934
o,x1,-0.49081471170859964
o,x1,-0.48287422488067083
o,x1,-0.5456729766022183
o,x1,-0.5801329334608447
o,x1,-0.5348578149122665
o,x1,-0.5432337129532089
o,x1,-0.47873606954002546
o,x1,-0.5175894747665977
o,x1,-0.5360661278991872
o,x1,-0.513326599529049
o,x1,-0.468735345272154
o,x1,-0.5175931696645897
o,x1,-0.4973894410268537
o,x1,-0.49312464740582546
o,x1,-0.49652295884946135
o,x1,-0.4850393705546252
o,x1,-0.4625683572793708
o,x1,-0.427324816008935
o,x1,-0.5089546517375062
o,x1,-0.47454876026415027
o,x1,-0.5063502267039377
o,x1,-0.430857365817652
o,x1,-0.49677049449377975
o,x1,-0.4690729411044561
o,x1,-0.46000748068195096
o,x1,-0.46790082301267666
o,x1,-0.4726286600082617
o,x1,-0.510126858925365
o,x1,-0.5135038675163278
o,x1,-0.5245127609010158
o,x1,-0.4871279223339238
o,x1,-0.47659107159415726
o,x1,-0.36526654388240953
o,x1,-0.42999458738360236
o,x1,-0.4355960826544539
o,x1,-0.509149308532498
o,x1,-0.5046041392046685
o,x1,-0.41967424876435633
o,x1,-0.44060634655463976
o,x1,-0.4672015898143174
o,x1,-0.4369485998379745
o,x1,-0.49669544955452377
o,x1,-0.4586597546092332
o,x1,-0.46699135379240886
o,x1,-0.4572854271809518
o,x1,-0.44980149384169493
o,x1,-0.42786435959221086
o,x1,-0.40073023857327844
o,x1,-0.4255063448216927
o,x1,-0.4204631172310626
o,x1,-0.5174470805027853
o,x1,-0.5163239437849748
o,x1,-0.5583431053380497
o,x1,-0.5789583868488096
o,x1,-0.3597018777880134
o,x1,-0.40756284305039864
o,x1,-0.3995279416789258
o,x1,-0.39536940901809386
o,x1,-0.40433468441605225
o,x1,-0.4022329590571606
o,x1,-0.4503260894963145
o,x1,-0.41012951181459384
o,x1,-0.5320682057576533
o,x1,-0.45654370614747897
o,x1,-0.45104535057077666
o,x1,-0.5260944790848355
o,x1,-0.5068839062888892
o,x1,-0.49738268812233216
o,x1,-0.508957160838561
o,x1,-0.4788424719978757
o,x1,-0.5987867914759027
o,x1,-0.46214437747836223
o,x1,-0.45578717356175646
o,x1,-0.44825809769360186
o,x1,-0.4897259728865747
o,x1,-0.47634355499105474
o,x1,-0.5146032795680074
o,x1,-0.4500038306136781
o,x1,-0.5262170951746531
o,x1,-0.45801342014040497
o,x1,-0.41141661545292607
o,x1,-0.43282854624686173
o,x1,-0.40985665673347965
o,x1,-0.5766022039636692
o,x1,-0.5077994360382093
o,x1,-0.5760148239799153
o,x1,-0.4914527306811485
o,x1,-0.47724746851883026
o,x1,-0.5269285336083751
o,x1,-0.5120355902219299
o,x1,-0.4304739594423698
o,x1,-0.4828550046207166
o,x1,-0.5614479389052619
o,x1,-0.45838781542197915
o,x1,-0.47057218412575963
o,x1,-0.47057218412575963
o,x1,-0.5277332409648525
o,x1,-0.4236022598414501
o,x1,-0.426759386472725
o,x1,-0.42667869003365766
o,x1,-0.42662503066763263
o,x1,-0.4150129271447597
o,x1,-0.4193479236191731
o,x1,-0.46196948919193825
o,x1,-0.44979655713381766
o,x1,-0.42865369031277795
o,x1,-0.45939295597528984
o,x1,-0.4234249500946679
o,x1,-0.3818411722962683
o,x1,-0.4243968935082842
o,x1,-0.47417109385142736
o,x1,-0.4741059287300989
o,x1,-0.49970583740222396
o,x1,-0.5112113466031929
o,x1,-0.5173109267875722
o,x1,-0.5383104274755199
o,x1,-0.5585684149330744
o,x1,-0.5134139273666857
o,x1,-0.5153020235575925
o,x1,-0.5228559640096652
o,x1,-0.5185942429953802
o,x1,-0.5220459431517919
o,x1,-0.48625034052696836
o,x1,-0.5040340584026803
o,x1,-0.5208448913540009
o,x1,-0.5754735562593929
o,x1,-0.5476474280032199
o,x1,-0.42041389665842327
o,x1,-0.47872310127892426
o,x1,-0.430145871007987
o,x1,-0.49657231049107714
o,x1,-0.47572268108723137
o,x1,-0.45505886505388204
o,x1,-0.4801608935589964
o,x1,-0.5321254377519038
o,x1,-0.538088058771568
o,x1,-0.5763389208420147
o,x1,-0.522915339918128
o,x1,-0.5266340151542613
o,x1,-0.5155352460818919
o,x1,-0.5571440911303543
o,x1,-0.41346118454905695
o,x1,-0.5098023234579219
o,x1,-0.4777582277083451
o,x1,-0.5397503358394561
o,x1,-0.49382284190231024
o,x1,-0.5722059177370132
o,x1,-0.5605570718382904
o,x1,-0.5640123512067973
o,x1,-0.5154268173171764
o,x1,-0.480268843136018
o,x1,-0.5238821982381843
o,x1,-0.5232160712633098
o,x1,-0.5214913437802076
o,x1,-0.5207356922725334
o,x1,-0.5207356922725334
o,x1,-0.49854335194308763
o,x1,-0.4730790778955742
o,x1,-0.4047456973306878
o,x1,-0.37857446750478074
o,x1,-0.36524272275912745
o,x1,-0.4049059224773638
o,x1,-0.3493737796411746
o,x1,-0.31611401552251894
o,x1,-0.3753531721600658
o,x1,-0.4292875304110189
o,x1,-0.39862724481397976
o,x1,-0.44894339049066295
o,x1,-0.3472178397756531
o,x1,-0.42870205003372736
o,x1,-0.43106165596961227
o,x1,-0.6818593838268527
o,x1,-0.5055086954567355
o,x1,-0.5277504195259946
o,x1,-0.5439595676099078
o,x1,-0.44113781191202484
o,x1,-0.5065910099475278
o,x1,-0.4970195279487758
o,x1,-0.5026153387210807
o,x1,-0.45372106667137285
o,x1,-0.45044865283395474
o,x1,-0.4883528516550328
o,x1,-0.4844813909213636
o,x1,-0.43319896980758005
o,x1,-0.45699452434410215
o,x1,-0.45727046933019655
o,x1,-0.5007432819147893
o,x1,-0.5192632774469954
o,x1,-0.40676785259853826
o,x1,-0.48332000328588726
o,x1,-0.5317440826004232
o,x1,-0.5464297576078034
o,x1,-0.5464297576078034
o,x1,-0.5464297576078034
o,x1,-0.5475040736907527
o,x1,-0.5504726558146504
o,x1,-0.5509634432305103
o,x1,-0.5509634432305103
o,x1,-0.5515370730854782
o,x1,-0.5054195473252036
o,x1,-0.537160808759722
o,x1,-0.5264145705692559
o,x1,-0.5932654296426396
o,x1,-0.5660887195636817
o,x1,-0.5383123397987516
o,x1,-0.5410098759093853
o,x1,-0.3339830548595625
o,x1,-0.3284947950384793
o,x1,-0.5854612326090968
o,x1,-0.6335581558682208
o,x1,-0.608673553038889
o,x1,-0.5247483120340571
o,x1,-0.5697576581236112
o,x1,-0.5570300049548628
o,x1,-0.5510375723744441
o,x1,-0.4801845581767523
o,x1,-0.4056324410054237
o,x1,-0.46660049717785856
o,x1,-0.47861288927332335
o,x1,-0.4643609300621321
o,x1,-0.45295205731716714
o,x1,-0.39617975816152773
o,x1,-0.5748538812935882
o,x1,-0.5997221771453987
o,x1,-0.5677784924103084
o,x1,-0.4841731565664971
o,x1,-0.5571794350922981
o,x1,-0.4222249941844473
o,x1,-0.46507353380088756
o,x1,-0.4617579039209197
o,x1,-0.47516606422269075
o,x1,-0.5008236751029946
o,x1,-0.5150361817294462
o,x1,-0.5216710564076174
o,x1,-0.496533436237336
o,x1,-0.47166569383980905
o,x1,-0.38218894524342734
o,x1,-0.46715557266505825
o,x1,-0.49531652706869916
o,x1,-0.42234171457353936
o,x1,-0.4227495072032153
o,x1,-0.43044558140335687
o,x1,-0.4407458122263393
o,x1,-0.4804730239492238
o,x1,-0.4346958337780569
o,x1,-0.42876691123507094
o,x1,-0.47755040386853254
o,x1,-0.4851908681934054
o,x1,-0.4794449395821744
o,x1,-0.4186633851974948
o,x1,-0.42738065699615335
o,x1,-0.4936884249944938
o,x1,-0.4413691873434118
o,x1,-0.5150144153730326
o,x1,-0.5302784946665299
o,x1,-0.48253437678934646
o,x1,-0.46600702614959755
o,x1,-0.45264770817133204
o,x1,-0.32520610703596303
o,x1,-0.454884113379643
o,x1,-0.46873978428400837
o,x1,-0.45504187871553115
o,x1,-0.4687190032567264
o,x1,-0.4491384183923233
o,x1,-0.4467107031722112
o,x1,-0.4467107031722112
o,x1,-0.4467107031722112
o,x1,-0.45151540546300645
o,x1,-0.4763292717594882
o,x1,-0.4763526625112316
o,x1,-0.4348100972438095
o,x1,-0.4681286106973867
o,x1,-0.4615630417340846
o,x1,-0.4049856746502867
o,x1,-0.4935438668027132
o,x1,-0.5509254299163593
o,x1,-0.3966750724851344
o,x1,-0.3042532860775199
o,x1,-0.2593910050503002
o,x1,-0.26729177675385046
o,x1,-0.1297829960415223
o,x1,-0.15731073205034204
o,x1,-0.11046770976336262
o,x1,-0.05505458555137766
o,x1,-0.08055190012309779
o,x1,-0.15479342093206638
o,x1,-0.19017709079700656
o,x1,-0.22518915866263517
o,x1,-0.2375458519137467
o,x1,-0.20448273559673638
o,x1,-0.4105127736037202
o,x1,-0.44804712475551006
o,x1,-0.5661879884674834
o,x1,-0.5870333398649316
o,x1,-0.5376587402393936
o,x1,-0.5495414777711151
o,x1,-0.5877410836730185
o,x1,-0.6110877401767295
o,x1,-0.5397374608156466
o,x1,-0.5282082607978047
o,x1,-0.5169757845018051
o,x1,-0.5709880470465595
o,x1,-0.5622538931329198
o,x1,-0.93134352799583
o,x1,-0.9297540064601734
o,x1,-0.9097169709333518
o,x1,-0.9569850050943959
o,x1,-0.9675202795233382
o,x1,0.043578093179128384
o,x1,-0.2485064343417313
o,x1,-0.21329468850274652
o,x1,-0.2924100538818736
o,x1,-0.2717701302541939
o,x1,-0.3088829778169199
o,x1,-0.388539712243295
o,x1,-0.4009975583635633
o,x1,-0.3765823511317488
o,x1,-0.3822634021437133
o,x1,-0.46728160020000686
o,x1,-0.4502760230890574
o,x1,-0.4225696572034419
o,x1,-0.4190575617806887
o,x1,-0.4096665842727843
o,x1,-0.44336224347622927
o,x1,-0.3291243319028513
o,x1,-0.43131602193150154
o,x1,-0.46789716220069366
o,x1,-0.46457347773994667
o,x1,-0.43296113152816246
o,x1,-0.4795833446702428
o,x1,-0.455949981606173
o,x1,-0.5362952996584043
o,x1,-0.4297716648957166
o,x1,-0.4909141359838703
o,x1,-0.45598630955465413
o,x1,-0.4658849472579761
o,x1,-0.4618086150566389
o,x1,-0.48960535736227123
o,x1,-0.38391744031544683
o,x1,-0.42026089086738594
o,x1,-0.50266242023298
o,x1,-0.47730277685654104
o,x1,-0.4815690028309388
o,x1,-0.5436660010354804
o,x1,-0.5412809341140122
o,x1,-0.543921651830626
o,x1,-0.5233866633540779
o,x1,-0.4884191159089392
o,x1,-0.5635798913803173
o,x1,-0.5651848846178279
o,x1,-0.4179953133079389
o,x1,-0.5435151753330514
o,x1,-0.5249172218996508
o,x1,-0.5586772180792796
o,x1,-0.47604536776415657
o,x1,-0.5137035003835311
o,x1,-0.4850390314143349
o,x1,-0.5146671770104186
o,x1,-0.5013330778535795
o,x1,-0.5091671948906861
o,x1,-0.4927361549911963
o,x1,-0.49317339298837315
o,x1,-0.4964954814019659
o,x1,-0.4456681576488269
o,x1,-0.447710007132452
o,x1,-0.48564527137844704
o,x1,-0.5404527455577617
o,x1,-0.5142177497238616
o,x1,-0.5074799106181974
o,x1,-0.48918250923803713
o,x1,-0.40780002160132733
o,x1,-0.4972556640464076
o,x1,-0.4898491591126402
o,x1,-0.5016442489748679
o,x1,-0.5095369421715539
o,x1,-0.5039564193846756
o,x1,-0.49230119566183506
o,x1,-0.4821760450789631
o,x1,-0.4882338411127775
o,x1,-0.521559139800239
o,x1,-0.5388076956620559
o,x1,-0.4994399305751253
o,x1,-0.47410638349172707
o,x1,-0.4785393727959626
o,x1,-0.505961941471053
o,x1,-0.4487285195792075
o,x1,-0.5034783253636491
o,x1,-0.44656616385910863
o,x1,-0.416461895735646
o,x1,-0.4335043810990591
o,x1,-0.48775542604699007
o,x1,-0.48573088850828156
o,x1,-0.4527890794485269
o,x1,-0.43965365532170947
o,x1,-0.3847702529591807
o,x1,-0.4322457004583596
o,x1,-0.4001325688421612
o,x1,-0.4314025081074182
o,x1,-0.4261833934481843
o,x1,-0.5017100057907481
o,x1,-0.45445372100785886
o,x1,-0.31487603643772405
o,x1,-0.33857490879562246
o,x1,-0.33608194424861026
o,x1,-0.3377843381533046
o,x1,-0.36347207118069624
o,x1,-0.39809421080731094
o,x1,-0.4177250765153524
o,x1,-0.6195983232923961
o,x1,-0.6027054577002464
o,x1,-0.4417843742069384
o,x1,-0.47956594859016344
o,x1,-0.42705791059233755
o,x1,-0.41286023325538224
o,x1,-0.47050294476687865
o,x1,-0.39808182210137166
o,x1,-0.4246827117970673
o,x1,-0.3904881027660982
o,x1,-0.6030036339063171
o,x1,-0.5606848260679046
o,x1,-0.5243980517621608
o,x1,-0.5171034312464888
o,x1,-0.4631896820861694
o,x1,-0.4728344628801077
o,x1,-0.45319596481281815
o,x1,-0.448462450927351
o,x1,-0.38281038888676383
o,x1,-0.4227749440011081
o,x1,-0.46818943769728133
o,x1,-0.5196943038124361
o,x1,-0.5081848145339477
o,x1,-0.4941233532720688
o,x1,-0.49087848725536637
o,x1,-0.4948807053044231
o,x1,-0.4948807053044231
o,x1,-0.4948807053044231
o,x1,-0.4948807053044231
o,x1,-0.49072165243798377
o,x1,-0.50111968535979
o,x1,-0.47461205818626084
o,x1,-0.4749434270938722
o,x1,-0.46245798576807284
o,x1,-0.4622090837939129
o,x1,-0.5052437934304638
o,x1,-0.5121446860477451
o,x1,-0.5060602520498222
o,x1,-0.49926154380927745
o,x1,-0.5418448739505438
o,x1,-0.5424032400281696
o,x1,-0.5554879280244719
o,x1,-0.578611792815506
o,x1,-0.5831275818105072
o,x1,-0.5452465638364385
o,x1,-0.5738541511052415
o,x1,-0.5935273249898219
o,x1,-0.6301440907661252
o,x1,-0.6301440907661252
o,x1,-0.6238240148454753
o,x1,-0.5617552230609203
o,x1,-0.4305815767541577
o,x1,-0.4898904229630182
o,x1,-0.39605411679336966
o,x1,-0.3271009319270654
o,x1,-0.5044446964589075
o,x1,-0.4472968593638425
o,x1,-0.41638712468671885
o,x1,-0.42807975683902866
o,x1,-0.45465492759083254
o,x1,-0.46773308717531037
o,x1,-0.5212331979020067
o,x1,-0.5082344339235488
o,x1,-0.48936469461218324
o,x1,-0.5101158933222022
o,x1,-0.44109928450390484
o,x1,-0.4874196693994953
o,x1,-0.5036846612092222
o,x1,-0.5307554462021479
o,x1,-0.5266673018313501
o,x1,-0.5323690076453153
o,x1,-0.5537056921262844
o,x1,-0.5300548364717584
o,x1,-0.5368043513031997
o,x1,-0.628658577144595
o,x1,-0.6344668056451729
o,x1,-0.602513775755694
o,x1,-0.6730953874554406
o,x1,-0.673141369169688
o,x1,-0.6063227086413985
o,x1,-0.6012739991805075
o,x1,-0.6100838394890215
o,x1,-0.48869038496612377
o,x1,-0.46778093913478686
o,x1,-0.5620592209473659
o,x1,-0.49500101048437367
o,x1,-0.5096040842468461
o,x1,-0.3957119385067689
o,x1,-0.5053388734034815
o,x1,-0.47646096002272614
o,x1,-0.4884419015291148
o,x1,-0.4370680516956033
o,x1,-0.453843445140687
o,x1,-0.453843445140687
o,x1,-0.45735058106261317
o,x1,-0.4543093266569489
o,x1,-0.4555179200025041
o,x1,-0.4555179200025041
o,x1,-0.44808315484912453
o,x1,-0.44370269762854303
o,x1,-0.463669814027218
o,x1,-0.416759701975177
o,x1,-0.5146732365865483
o,x1,-0.4919888051793097
o,x1,-0.4671734194971933
o,x1,-0.4578558441608302
o,x1,-0.546588288626605
o,x1,-0.43239176752524855
o,x1,-0.4710515852335074
o,x1,-0.46012870400655376
o,x1,-0.5115625214828159
o,x1,-0.5190893586329085
o,x1,-0.43351639392327623
o,x1,-0.4453031158962009
o,x1,-0.5075497603819077
o,x1,-0.41836466514791737
o,x1,-0.3847194269739132
o,x1,-0.3841401494163693
o,x1,-0.4985208959107812
o,x1,-0.41632751483502806
o,x1,-0.46581627068436604
o,x1,-0.4369010157843923
o,x1,-0.24720456889831866
o,x1,-0.23842316101405922
o,x1,-0.25005172267369563
o,x1,-0.37682057875325053
o,x1,-0.21909000514503793
o,x1,0.0324076296283035
o,x1,0.0771381126478096
o,x1,-0.11171618629688934
o,x1,-0.022278420774911573
o,x1,-0.14746595468780405
o,x1,-0.28979902316766765
o,x1,-0.2909073940626611
o,x1,-0.2895985044834802
o,x1,-0.36235615653303266
o,x1,-0.528772487266403
o,x1,-0.5639314477067511
o,x1,-0.5692925157722647
o,x1,-0.5303982245962067
o,x1,-0.6103202486419659
o,x1,-0.5166784042144754
o,x1,-0.6409371012022245
o,x1,-0.3520237567389186
o,x1,-0.45380860524559363
o,x1,-0.5427559830307881
o,x1,-0.47039091483429785
o,x1,-0.4660832058780226
o,x1,-0.6112987020446425
o,x1,-0.5154396414759468
o,x1,-0.45402439229293357
o,x1,-0.4696578899555587
o,x1,-0.46327050181804397
o,x1,-0.32461659890201866
o,x1,-0.39539423270889734
o,x1,-0.34764885273373636
o,x1,-0.5707080815923344
o,x1,-0.543815576195199
o,x1,-0.5355678866876811
o,x1,-0.45161533554993133
o,x1,-0.4700212940960919
o,x1,-0.4523863963086049
o,x1,-0.45289971141343127
o,x1,-0.4411715524297943
o,x1,-0.43471230045097004
o,x1,-0.49040906314632426
o,x1,-0.5126129791414885
o,x1,-0.44719384507394605
o,x1,-0.5873459210583382
o,x1,-0.5698031048344318
o,x1,-0.5686364335596694
o,x1,-0.5673470421101224
o,x1,-0.5673470421101224
o,x1,-0.5673470421101224
o,x1,-0.5758727794644583
o,x1,-0.5758727794644583
o,x1,-0.5771443297873617
o,x1,-0.5569825597861718
o,x1,-0.5655212556520529
o,x1,-0.569980803558593
o,x1,-0.5696183055210917
o,x1,-0.5713132931175908
o,x1,-0.5934048587004256
o,x1,-0.5871213482025519
o,x1,-0.5771214096999855
o,x1,-0.529217006789316
o,x1,-0.49719797103815183
o,x1,-0.5555704076714602
o,x1,-0.4975001228375061
o,x1,-0.5363450071818687
o,x1,-0.5427183800869858
o,x1,-0.5673785329032693
o,x1,-0.43816714873187956
o,x1,-0.4475362555142316
o,x1,-0.46809732341132226
o,x1,-0.5133452551205709
o,x1,-0.5828339692975074
o,x1,-0.553873366109355
o,x1,-0.6008175809222952
o,x1,-0.5975742289670636
o,x1,-0.6338851875931899
o,x1,-0.6031000579172484
o,x1,-0.5993676828292559
o,x1,-0.42909260353201834
o,x1,-0.3185005467500813
o,x1,-0.2729291013894658
o,x1,-0.4448511400190492
o,x1,-0.4334162335011205
o,x1,-0.5481714888303182
o,x1,-0.5880482085705621
o,x1,-0.5314938211765639
o,x1,-0.47456314760099494
o,x1,-0.37832902819562814
o,x1,-0.5449732587476904
o,x1,-0.48763106103820036
o,x1,-0.48021320996138334
o,x1,-0.5357075499667439
o,x1,-0.5756731961921355
o,x1,-0.5778830858304607
o,x1,-0.5041221088423642
o,x1,-0.50580176749519
o,x1,-0.5126412346326833
